provider,build_a,build_b,state,judge,criterion,winner,consistent
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,claude-sonnet-5,trust,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,claude-sonnet-5,trust,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,claude-sonnet-5,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,aesthetic_pleasure,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,interest,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,interest,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,memorable,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,3_mid_meeting,gpt-4.1,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,3_mid_meeting,qwen3.6-27b,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,clarity,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,comfort,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,ease_of_use,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,interest,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,intuitive,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,memorable,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,memorable,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,overall,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,trust,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,trust,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,trust,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,claude-sonnet-5,visual_hierarchy,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,claude-sonnet-5,visual_hierarchy,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,interest,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,memorable,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,trust,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,trust,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,4_threshold,gpt-4.1,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,4_threshold,gpt-4.1,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,4_threshold,gpt-4.1,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,aesthetic_pleasure,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,aesthetic_pleasure,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,clarity,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,clarity,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,comfort,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,comfort,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,ease_of_use,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,ease_of_use,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,intuitive,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,intuitive,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,memorable,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,memorable,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,overall,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,overall,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,trust,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,trust,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,claude-sonnet-5,visual_hierarchy,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,claude-sonnet-5,visual_hierarchy,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,aesthetic_pleasure,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,aesthetic_pleasure,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,clarity,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,clarity,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,comfort,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,comfort,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,comfort,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,ease_of_use,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,ease_of_use,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,interest,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,intuitive,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,intuitive,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,memorable,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,overall,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,overall,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,trust,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,trust,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,gpt-4.1,visual_hierarchy,openai_gpt-4o-mini_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,gpt-4.1,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,5_extended,gpt-4.1,visual_hierarchy,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,aesthetic_pleasure,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,aesthetic_pleasure,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,clarity,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,clarity,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,comfort,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,comfort,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,ease_of_use,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,ease_of_use,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,interest,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,interest,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,intuitive,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,intuitive,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,memorable,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,memorable,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,overall,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,overall,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,trust,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,trust,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,5_extended,qwen3.6-27b,visual_hierarchy,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,5_extended,qwen3.6-27b,visual_hierarchy,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,6_stopped,claude-sonnet-5,aesthetic_pleasure,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,6_stopped,claude-sonnet-5,aesthetic_pleasure,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,6_stopped,claude-sonnet-5,aesthetic_pleasure,tie,False
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,6_stopped,claude-sonnet-5,clarity,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,6_stopped,claude-sonnet-5,clarity,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,6_stopped,claude-sonnet-5,clarity,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,6_stopped,claude-sonnet-5,comfort,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,6_stopped,claude-sonnet-5,comfort,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,6_stopped,claude-sonnet-5,comfort,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,6_stopped,claude-sonnet-5,ease_of_use,openai_gpt-4o-mini_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep1,6_stopped,claude-sonnet-5,ease_of_use,openai_gpt-5.5_rep1,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-5.5_rep2,6_stopped,claude-sonnet-5,ease_of_use,openai_gpt-5.5_rep2,True
openai,openai_gpt-4o-mini_rep1,openai_gpt-4o-mini_rep2,6_stopped,claude-sonnet-5,interest,openai_gpt-4o-mini_rep1,True
